client_id,age,gender_cd,education_level,city_nm,monthly_income_amt,steam_popularity_score,category_name,good_price,count
1-A049PGC,33.0,M,GRD,Москва,650000.0,0.0,Стратегии,239.2,1
1-A4GWS24,36.0,M,['GRD' 'SCH'],Челябинск,118175.0,0.0,['Симуляторы' 'Стратегии'],409.5,2
1-A7E2JQD,40.0,M,PGR,Санкт-Петербург,74000.0,1186.0,['Симуляторы' 'Скидки'],149.13,2
1-A8IEDML,45.0,M,GRD,Москва,470000.0,709.0,Скидки,684.6,1
1-A8L1V3V,39.0,M,SCH,Москва,98000.0,0.0,Экшн,1499.0,1
1-A93FA36,35.0,M,UGR,Москва,554000.0,0.0,Симуляторы,507.5,4
1-A9AQTQ6,38.0,M,GRD,Москва,134000.0,524.0,Инди,360.0,1
1-A9BXK1M,50.0,M,UGR,Москва,206000.0,0.0,Ролевые (RPG),2799.3,1
1-AATKDOF,32.0,M,GRD,Нижний Новгород,689600.0,0.0,Стратегии,599.0,1
1-ACCLT6V,32.0,M,GRD,Красноярск,158000.0,0.0,Ролевые (RPG),269.85,1
1-ACVCCUR,42.0,M,SCH,Санкт-Петербург,68000.0,0.0,Бестселлеры,679.0,1
1-ADL4QLG,40.0,M,UGR,Москва,177161.6,35.2,Стратегии,616.62,5
1-AEREHH1,34.0,M,UGR,Москва,122000.0,0.0,Инди,425.0,1
1-AF2SAQ5,33.0,M,UGR,Самара,110000.0,0.0,Скидки,679.0,1
1-AFAF4DO,36.0,M,SCH,Казань,113421.0,2000.0,Приключения,128.75,1
1-AGUNWZZ,35.0,M,PGR,Москва,62000.0,0.0,Стратегии,366.06666666666666,3
1-AHZVQLL,35.0,M,GRD,Москва,158000.0,0.0,Приключения,62.25,1
1-AITRLS8,33.0,M,GRD,Санкт-Петербург,139185.33333333334,0.0,Симуляторы,1032.5,6
1-AKY05PN,32.0,M,SCH,['Красноярск' 'Москва'],98000.0,3.0,['Ролевые (RPG)' 'Стратегии'],834.0,2
1-AKY2D1K,30.0,M,GRD,Москва,110000.0,929.0,Anime,359.8,1
1-ALF9XA8,39.0,M,SCH,Москва,134000.0,0.0,Бестселлеры,882.55,1
1-AMHL3OU,30.0,M,GRD,Москва,206000.0,124.33333333333333,['Приключения' 'Симуляторы' 'Экшн'],1591.1333333333332,3
1-AN0HHJZ,31.0,F,GRD,Москва,50000.0,0.0,Гонки,25.98,1
1-AO7YSEO,28.0,M,GRD,Москва,161755.0,176.0,Ролевые (RPG),1343.1,1
1-APUS161,38.0,M,SCH,Казань,38000.0,0.0,Экшн,1659.0,1
1-AQW7Z1T,31.0,M,SCH,Москва,134000.0,520.0,Приключения,149.75,1
1-AQZ5W7Q,38.0,M,GRD,Москва,68000.0,0.0,Приключения,329.0,1
1-AR5UPC7,34.0,M,UGR,Новосибирск,2000.0,1854.0,['Инди' 'Приключения' 'Экшн'],182.6,3
1-ARDA1SC,42.0,M,UGR,Москва,92000.0,0.0,Спорт,999.0,1
1-AS1CWPD,36.0,M,UGR,Москва,86000.0,0.0,Инди,259.0,1
1-ATSL1EN,36.0,M,SCH,Москва,230000.0,585.0769230769231,['Стратегии' 'Шутеры'],167.0969230769231,13
1-AU95C4G,31.0,M,SCH,Москва,110000.0,58.0,Стратегии,930.0,1
1-AUS65NY,36.0,M,GRD,Москва,86000.0,0.0,Предзаказы,1999.0,1
1-AUSX406,36.0,M,GRD,Санкт-Петербург,50000.0,0.0,Инди,899.0,1
1-AVVHGM4,28.0,M,GRD,Москва,146000.0,2233.0,Стратегии,82.0,1
1-AW8WLP3,30.0,M,SCH,Санкт-Петербург,323037.6666666667,0.0,Экшн,1275.4333333333334,3
1-AWZ29Y8,35.0,M,SCH,Москва,32000.0,115.0,Симуляторы,1196.75,4
1-AXALYL2,35.0,M,GRD,Самара,278000.0,524.0,Симуляторы,288.0,1
1-AZ1A7XU,38.0,M,GRD,Москва,314000.0,126.5,['Казуальные игры' 'Стратегии'],419.5,2
1-B0FV1AT,38.0,F,GRD,Москва,38000.0,0.0,Стратегии,82.0,1
1-B0FYW3Q,32.0,M,SCH,Москва,107025.0,0.0,Ролевые (RPG),419.0,1
1-B10RFC5,54.0,M,SCH,Казань,20000.0,0.0,Приключения,29.0,1
1-B1HAU4X,35.0,M,GRD,Красноярск,14000.0,186.6,Инди,229.98000000000002,5
1-B32HE4Z,40.0,M,GRD,['Москва' 'Санкт-Петербург'],86970.0,0.0,Симуляторы,1104.5,2
1-B3EZJLS,37.0,M,GRD,Санкт-Петербург,338000.0,1167.0,Стратегии,999.0,1
1-B5E2RFR,33.0,M,SCH,Москва,172640.0,447.5,['Скидки' 'Экшн'],1095.25,2
1-B5ICBIG,34.0,M,UGR,Москва,38000.0,0.0,Экшн,537.6,1
1-B5JVOFH,30.0,M,UGR,Москва,74000.0,130.0,Стратегии,1600.0,1
1-B6YT00U,29.0,M,SCH,Москва,110000.0,152.0,Стратегии,2479.0,1
1-B7TQGY3,37.0,M,UGR,Москва,170000.0,130.0,Бестселлеры,1600.0,1
1-B87YGIR,35.0,M,SCH,Екатеринбург,26000.0,0.0,Стратегии,24.9,1
1-B8HCHH9,38.0,M,GRD,Челябинск,62000.0,0.0,Гонки,249.75,7
1-B8TWUU1,31.0,M,SCH,Москва,412400.0,0.0,['Бестселлеры' 'Приключения'],371.3,2
1-B9SD13B,33.0,F,UGR,Москва,278000.0,0.0,Ролевые (RPG),62.25,1
1-BA0M8RN,35.0,M,GRD,Санкт-Петербург,266537.0,0.0,Ролевые (RPG),199.0,1
1-BA4IECM,45.0,M,SCH,Москва,146000.0,798.0,Новинки,2599.0,1
1-BA80TM1,35.0,M,GRD,Москва,23600.0,0.0,Ролевые (RPG),3709.3,1
1-BACOCOS,40.0,M,GRD,Екатеринбург,200000.0,978.0,['Инди' 'Казуальные игры' 'Экшн'],675.6666666666666,3
1-BAOALAA,45.0,M,SCH,Москва,35012.0,1206.0,Симуляторы,1999.0,1
1-BCXOXXF,44.0,F,GRD,Москва,290000.0,0.0,Экшн,1735.4,5
1-BETCFMJ,43.0,M,UGR,Москва,164730.0,0.0,Спорт,1248.3,1
1-BG62AVI,36.0,M,GRD,Санкт-Петербург,284000.0,130.0,Стратегии,1600.0,1
1-BHTYFOV,41.0,F,GRD,Москва,26000.0,3258.0,Скидки,24.9,1
1-BIQIJQ3,35.0,M,SCH,Москва,50000.0,142.2,Стратегии,762.3,10
1-BL15TWH,38.0,M,GRD,Санкт-Петербург,78800.0,0.0,Экшн,24.9,1
1-BLFPY1Y,37.0,M,GRD,Санкт-Петербург,26000.0,0.0,Симуляторы,383.3333333333333,3
1-BLN5A6Z,40.0,M,GRD,Санкт-Петербург,80000.0,46.0,Ролевые (RPG),3999.0,1
1-BLV9CNX,30.0,M,GRD,Санкт-Петербург,110000.0,0.0,Приключения,360.0,1
1-BMI2YZE,29.0,M,GRD,Ростов-на-Дону,110000.0,1056.0,Приключения,455.0,2
1-BN6B68V,38.0,M,SCH,Москва,98000.0,0.0,Стратегии,419.0,1
1-BOLNHZZ,40.0,M,UGR,Екатеринбург,98000.0,0.0,Бестселлеры,399.6,1
1-BPSGL7N,36.0,M,GRD,Санкт-Петербург,350000.0,205.0,Скидки,825.0,1
1-BPT6W2X,39.0,M,SCH,Москва,114591.5,1287.6666666666667,['Ролевые (RPG)' 'Экшн'],198.13333333333333,6
1-BR9TTG5,38.0,M,GRD,Краснодар,100344.0,0.0,Скидки,37.35,1
1-BREYBEU,42.0,M,UGR,Москва,350000.0,0.0,Скидки,329.0,1
1-BVG5YQH,31.0,M,UGR,Москва,8000.0,21.714285714285715,Стратегии,992.2285714285715,7
1-BWAKKHQ,35.0,M,['GRD' 'SCH'],['Казань' 'Санкт-Петербург'],232346.5,0.0,['Симуляторы' 'Скидки'],586.1,2
1-BWB14AC,32.0,M,GRD,Санкт-Петербург,11600.0,0.0,Экшн,970.0,1
1-BWEY3TD,40.0,M,GRD,Омск,38000.0,0.0,Симуляторы,439.0,1
1-BWSUBCR,40.0,M,SCH,Екатеринбург,38000.0,0.0,Казуальные игры,161.0,1
1-BYZZSXU,35.0,M,['GRD' 'SCH'],['Волгоград' 'Москва'],110000.0,0.0,['Инди' 'Приключения'],389.0,2
1-BZOO3OJ,34.0,M,UGR,Москва,110000.0,0.0,['Спорт' 'Экшн'],566.0,2
1-C0MCOLP,49.0,M,GRD,Москва,206000.0,2730.125,Инди,262.375,8
1-C0TARQR,34.0,M,SCH,Пермь,110000.0,0.0,Стратегии,1100.0,1
1-C4RSN4X,44.0,M,GRD,Москва,162200.0,0.0,Экшн,290.08,1
1-C5U8U3I,50.0,M,GRD,Москва,202142.5,401.0,['Казуальные игры' 'Экшн'],1254.075,2
1-C6DTD5I,36.0,M,GRD,Москва,346811.0,344.0,Экшн,440.0,1
1-C6VFSQ3,39.0,M,UGR,['Москва' 'Челябинск'],164562.5,1478.0,['Инди' 'Симуляторы'],972.0,2
1-C7VJ8OP,31.0,M,GRD,Нижний Новгород,148400.0,279.5,Приключения,417.0,2
1-C8BWQIE,52.0,M,UGR,Красноярск,64683.0,559.0,Симуляторы,446.88,1
1-C9UZPGN,35.0,M,GRD,Санкт-Петербург,188000.0,0.0,Стратегии,214.11999999999998,10
1-C9Z90CT,31.0,M,SCH,Москва,74000.0,0.0,Симуляторы,59.85,1
1-CAVYSCY,36.0,M,UGR,['Екатеринбург' 'Ростов-на-Дону'],84040.0,155.5,['Ролевые (RPG)' 'Стратегии'],645.0,2
1-CC96G0U,31.0,M,UGR,Москва,470000.0,0.0,Стратегии,1230.88,1
1-CCKX6J4,36.0,M,UGR,Москва,51412.0,0.0,Экшн,419.0,1
1-CE56YD2,32.0,M,SCH,Москва,230000.0,0.0,Казуальные игры,19.8,1
1-CH238K1,29.0,M,UGR,Москва,100548.0,46.0,Экшн,3999.0,1
1-CHDXV00,36.0,M,UGR,Пермь,98000.0,1099.0,Приключения,310.96666666666664,3
1-CJB7OUD,36.0,M,GRD,Москва,170000.0,0.0,Скидки,669.33,1
1-CK7PVPQ,33.0,M,GRD,Москва,170038.5,88.0,['Ролевые (RPG)' 'Стратегии'],1199.0,2
1-CKPVOMW,28.0,F,UGR,Москва,26000.0,0.0,Стратегии,416.8529411764706,17
1-CLKT3FQ,36.0,M,GRD,Москва,290000.0,0.0,Стратегии,74.5,1
1-CLP1JC0,35.0,M,SCH,Москва,290000.0,1539.0,Стратегии,1300.0,1
1-CMHY2B8,34.0,M,GRD,Москва,220845.0,0.0,Приключения,25.9,1
1-CN1ARH6,34.0,M,UGR,Санкт-Петербург,98000.0,234.0,Экшн,3602.88,1
1-CNAB6K9,41.0,M,GRD,Санкт-Петербург,26000.0,473.29411764705884,Инди,96.74411764705883,17
1-CNKZ57O,39.0,M,UGR,Москва,286933.0,0.0,Скидки,97.72,1
1-CO0V6IK,40.0,M,UGR,Санкт-Петербург,47000.0,0.0,Стратегии,459.0,2
1-CO4H9IR,35.0,M,GRD,Москва,80000.0,282.0,Приключения,1291.54,1
1-CORS000,43.0,M,SCH,Санкт-Петербург,74000.0,0.0,['Симуляторы' 'Экшн'],360.0,2
1-COVON4N,38.0,M,SCH,Москва,38000.0,158.28571428571428,Экшн,331.6228571428572,7
1-CPI1KK0,43.0,M,UGR,Новосибирск,62000.0,520.0,Инди,149.75,1
1-CQJHALQ,39.0,M,GRD,Омск,230000.0,6.0,Инди,1169.1,1
1-CSBTP7Y,40.0,M,SCH,Санкт-Петербург,62408.0,46.0,Ролевые (RPG),3999.0,1
1-CTJLH4Y,33.0,M,UGR,Москва,254000.0,2625.5,['Скидки' 'Экшн'],209.6,2
1-CTO4EEY,33.0,M,GRD,Новосибирск,62000.0,6.0,Инди,1299.0,1
1-CVFX1BW,34.0,M,GRD,Краснодар,88257.0,930.3333333333334,Ролевые (RPG),411.1666666666667,3
1-CWOLXF9,42.0,M,SCH,Москва,100400.0,0.0,Приключения,1210.29,1
1-CXGQPS6,42.0,M,GRD,Москва,122000.0,0.0,Инди,159.8,1
1-CXIKQOI,33.0,M,GRD,Санкт-Петербург,146000.0,548.0,Стратегии,199.8,1
1-CXJH3CO,34.0,M,UGR,Москва,139049.0,0.0,Экшн,2799.3,1
1-CXS0J77,43.0,M,PGR,Москва,230000.0,436.0,Экшн,775.0,1
1-CY7D5VT,36.0,M,UGR,['Москва' 'Санкт-Петербург' 'Челябинск'],230000.0,1229.6666666666667,Симуляторы,1091.04,3
1-CYQ7RV4,36.0,M,GRD,Санкт-Петербург,530000.0,0.0,Приключения,369.0,1
1-CYVSTUV,35.0,M,PGR,Москва,158000.0,413.0,Экшн,515.0,1
1-CZGZVVQ,45.0,M,UGR,Санкт-Петербург,350000.0,0.0,Приключения,72.52,1
1-CZSRQIF,37.0,M,SCH,Санкт-Петербург,110000.0,0.0,Скидки,464.0,2
1-D08OOBB,47.0,M,GRD,Санкт-Петербург,170000.0,373.0,Приключения,814.0,1
1-D0G1JPW,32.0,F,GRD,Санкт-Петербург,62000.0,0.0,Стратегии,22.12,1
1-D1EZGZC,37.0,F,GRD,Москва,101506.75,0.0,Стратегии,162.2775,8
1-D2H4VT1,38.0,M,GRD,Москва,368000.0,0.0,Ролевые (RPG),77.0,1
1-D2I7A00,41.0,M,SCH,['Краснодар' 'Москва' 'Новосибирск' 'Санкт-Петербург'],32000.0,225.5,Экшн,1020.4725,4
1-D2LKFO1,52.0,M,GRD,Москва,350000.0,1011.0,['Приключения' 'Симуляторы'],592.5,2
1-D3JWYZU,35.0,M,SCH,Москва,110000.0,0.0,Ролевые (RPG),133.0,1
1-D3X1BLR,29.0,M,ACD,Москва,155003.75,255.75,Стратегии,421.70625,8
1-D482I5P,36.0,M,UGR,Москва,50000.0,0.0,['Бестселлеры' 'Приключения' 'Экшн'],534.77,3
1-D4HK2W8,39.0,M,PGR,Санкт-Петербург,194000.0,744.3333333333334,Приключения,49.72666666666667,3
1-D4J7CTH,37.0,M,GRD,Москва,194000.0,77.0,Экшн,1099.0,1
1-D56DLWL,46.0,M,GRD,Москва,98000.0,413.0,Экшн,345.05,1
1-D5GLBQE,38.0,M,['SCH' 'UGR'],Москва,151345.0,292.0,Стратегии,535.8,2
1-D64F4JK,35.0,M,GRD,Москва,98817.0,0.0,Скидки,679.0,1
1-D71ST2V,35.0,M,GRD,Нижний Новгород,410000.0,0.0,Стратегии,515.0,1
1-D7LKN3T,36.0,M,UGR,Москва,26000.0,761.3333333333334,['Инди' 'Стратегии'],208.33,15
1-D8DG7RM,38.0,F,GRD,Москва,32224.0,0.0,Приключения,603.79,1
1-DAU41XU,33.0,F,SCH,Новосибирск,62000.0,205.0,Симуляторы,412.5,1
1-DBCP0NW,39.0,F,['GRD' 'UGR'],Екатеринбург,146000.0,166.0,['Симуляторы' 'Стратегии'],697.05,2
1-DBMMRV5,34.0,F,UGR,Новосибирск,170000.0,16.0,Ролевые (RPG),349.0,1
1-DC5HR42,30.0,M,GRD,Москва,150628.0,3214.0,Скидки,1529.0,1
1-DFF95QL,31.0,M,GRD,Москва,170000.0,142.5,Ролевые (RPG),877.125,4
1-DFXNTAS,40.0,M,SCH,Москва,38000.0,0.0,Симуляторы,218.66666666666666,3
1-DHB83UE,34.0,M,['SCH' 'UGR'],Москва,80000.0,2908.0,['Приключения' 'Скидки'],264.305,2
1-DI720A4,31.0,M,UGR,Москва,194000.0,0.0,Стратегии,1249.0,1
1-DIS9N5Z,32.0,M,SCH,['Москва' 'Санкт-Петербург'],44000.0,270.1818181818182,['Приключения' 'Симуляторы' 'Экшн'],309.6545454545454,11
1-DK8P3L1,34.0,M,SCH,Москва,122000.0,0.0,Бестселлеры,1021.44,1
1-DKK0XSW,36.0,M,GRD,Москва,80000.0,651.5,Стратегии,828.025,4
1-DKQN914,36.0,M,PGR,Москва,350000.0,3376.0,Ролевые (RPG),463.5,1
1-DM5CBRB,35.0,M,GRD,Москва,446000.0,0.0,Приключения,329.0,1
1-DNYCTMD,45.0,M,GRD,Казань,26000.0,253.0,Ролевые (RPG),299.0,1
1-DPBXWW6,33.0,M,SCH,Самара,110000.0,0.0,['Казуальные игры' 'Симуляторы'],101.65,2
1-DQ5016K,33.0,M,SCH,Москва,86000.0,524.0,Инди,360.0,1
1-DSQ0VO4,37.0,M,SCH,Москва,148814.0,176.0,Ролевые (RPG),974.35,1
1-DU73RF6,41.0,M,['GRD' 'UGR'],Санкт-Петербург,119248.0,186.5,['Бестселлеры' 'Экшн'],706.5,2
1-DULZSFT,33.0,M,UGR,Ростов-на-Дону,17600.0,88.0,['Ролевые (RPG)' 'Стратегии'],479.6,2
1-DURESWM,47.0,M,UGR,Москва,50000.0,2444.0,Гонки,7.25,1
1-DVKNMI9,40.0,M,GRD,['Нижний Новгород' 'Омск'],258430.0,0.0,['Инди' 'Приключения'],129.075,2
1-DW5W004,32.0,M,GRD,Москва,452000.0,0.0,Симуляторы,320.0,1
1-DWDJVOO,36.0,M,GRD,Екатеринбург,50000.0,74.0,Стратегии,174.75,1
1-DXITL52,35.0,M,GRD,Москва,170000.0,0.0,['Xbox подписка' 'Другое'],1749.0,2
1-DXUDSSG,34.0,M,['GRD' 'PGR' 'SCH'],Москва,170000.0,617.0,Экшн,2766.0166666666664,3
1-DYFDLB4,34.0,M,UGR,Москва,39200.0,0.0,Шутеры,499.0,1
1-E0Z1MJK,35.0,M,GRD,['Новосибирск' 'Самара'],122000.0,0.0,['Казуальные игры' 'Ролевые (RPG)'],439.17,2
1-E0ZMV13,31.0,M,SCH,Москва,242000.0,0.0,Ролевые (RPG),133.0,3
1-E1TEWXM,39.0,M,GRD,Санкт-Петербург,530000.0,2054.0,Стратегии,725.0,1
1-E3Q3JPV,35.0,M,SCH,Москва,32000.0,0.0,Экшн,189.0,1
1-E4KJVYY,37.0,M,['GRD' 'UGR'],Москва,230000.0,88.0,['Ролевые (RPG)' 'Стратегии'],824.3,2
1-E55WN7F,38.0,M,GRD,Москва,62000.0,2421.0,Приключения,391.0,1
1-E61AO83,34.0,M,PGR,Пермь,230000.0,2084.5,Казуальные игры,52.375,2
1-E6W2KIY,31.0,M,GRD,Нижний Новгород,97535.0,4701.0,Казуальные игры,2.32,1
1-E7IVW31,44.0,M,SCH,Москва,59600.0,0.0,['Бестселлеры' 'Инди'],340.5,2
1-EA0AOGR,33.0,M,UGR,Москва,110000.0,42.5,['Ролевые (RPG)' 'Экшн'],2523.44,2
1-EAXMW5U,39.0,M,GRD,Москва,134000.0,0.0,Стратегии,274.53999999999996,2
1-EBT35GN,31.0,M,GRD,Казань,134000.0,4701.0,Казуальные игры,2.32,1
1-EBZJBGU,33.0,M,['GRD' 'SCH'],['Екатеринбург' 'Санкт-Петербург'],194324.0,1528.0,['Скидки' 'Стратегии'],62.575,2
1-ED4U6SM,35.0,M,SCH,Москва,40400.0,0.0,Приключения,27.89,1
1-EF2KQJA,30.0,M,GRD,Москва,242000.0,2781.0,Стратегии,360.01,1
1-EFL9U7P,41.0,M,GRD,Москва,56000.0,0.0,Стратегии,950.89,1
1-EILNNES,41.0,M,PGR,Санкт-Петербург,111974.0,3250.0,Казуальные игры,289.0,1
1-EIQGQ92,43.0,M,['GRD' 'UGR'],Санкт-Петербург,230000.0,253.0,Инди,334.88,2
1-ELAAJQ5,32.0,M,GRD,Москва,50000.0,0.0,['Стратегии' 'Экшн'],405.5,2
1-ELIY5HH,41.0,M,GRD,Ростов-на-Дону,50000.0,0.0,Приключения,199.0,1
1-EPCE6XQ,25.0,M,['GRD' 'SCH'],Москва,168931.2,91.8,Стратегии,600.204,5
1-EPDI5O3,36.0,M,GRD,Москва,89000.0,0.0,['Инди' 'Ролевые (RPG)'],259.0,2
1-EQ4WFRE,32.0,M,GRD,Москва,80000.0,1013.0,Стратегии,1499.0,1
1-ESNJMDC,37.0,M,GRD,Москва,74000.0,938.6666666666666,Экшн,212.51777777777778,9
1-EUG76YO,39.0,M,['SCH' 'UGR'],Москва,650000.0,1664.0,['Приключения' 'Стратегии'],281.205,2
1-EV3C8JY,43.0,M,GRD,['Новосибирск' 'Санкт-Петербург'],265855.0,1296.5,['Казуальные игры' 'Скидки'],186.3,2
1-EX4LVP3,39.0,M,UGR,Санкт-Петербург,50000.0,990.1,['Скидки' 'Шутеры'],411.87299999999993,10
1-EXM7BPY,42.0,F,GRD,Санкт-Петербург,218000.0,1933.0,Симуляторы,128.75,1
1-F027GF6,36.0,M,GRD,Москва,44000.0,0.0,Стратегии,114.075,2
1-F0KQ60E,36.0,M,GRD,Воронеж,44000.0,1558.0,Экшн,420.0,1
1-F2JTRB3,33.0,M,GRD,Москва,128863.0,0.0,Экшн,5299.0,1
1-F2K7J7G,34.0,M,['GRD' 'UGR'],['Нижний Новгород' 'Санкт-Петербург'],26000.0,0.0,['Симуляторы' 'Стратегии'],173.5,2
1-F2U9WXO,37.0,M,UGR,Москва,101000.0,0.0,Приключения,599.0,1
1-F30WYJI,41.0,M,UGR,Москва,682.0,0.0,Симуляторы,487.2,1
1-F3DA1IL,32.0,M,UGR,Санкт-Петербург,74000.0,0.0,Инди,499.0,1
1-F3N7KHG,34.0,M,GRD,Москва,48627.0,413.0,Симуляторы,515.0,1
1-F4VKLQJ,35.0,M,UGR,Москва,182000.0,1434.4,['Приключения' 'Ролевые (RPG)'],359.24,5
1-F5KWT6N,40.0,M,GRD,Москва,26000.0,584.0,Стратегии,949.0,1
1-F5TKKRU,37.0,M,UGR,Санкт-Петербург,206000.0,1346.5714285714287,Экшн,182.64285714285714,7
1-F67R30N,30.0,M,SCH,['Екатеринбург' 'Москва' 'Пермь'],86000.0,1728.6666666666667,Ролевые (RPG),1332.4333333333334,3
1-F6SP5HJ,39.0,F,GRD,Екатеринбург,26000.0,0.0,Хоррор,29.0,1
1-F6VZ838,36.0,M,SCH,Москва,38000.0,0.0,Экшн,570.0,1
1-F8IJO7U,31.0,M,GRD,Москва,410000.0,13.818181818181818,Стратегии,389.54545454545456,11
1-FAU4066,40.0,M,GRD,Москва,350000.0,394.0,Стратегии,725.0,1
1-FC03BU4,34.0,M,GRD,Москва,302000.0,1257.0,Стратегии,559.40625,8
1-FEE1ID6,33.0,M,SCH,Москва,182104.0,0.0,Классика от Deep Silver,399.0,1
1-FELYVJ9,37.0,M,GRD,Москва,530000.0,0.0,['Приключения' 'Симуляторы' 'Скидки'],1009.5666666666666,3
1-FJJAL20,44.0,M,GRD,Москва,52400.0,0.0,Симуляторы,133.0,1
1-FJKRPCI,33.0,M,SCH,Санкт-Петербург,50000.0,0.0,Ролевые (RPG),299.0,1
1-FKY1NU8,38.0,M,SCH,Москва,134000.0,2850.0,Приключения,224.5,1
1-FLFL4PU,37.0,M,['SCH' 'UGR'],Екатеринбург,50000.0,1388.5,['Инди' 'Приключения'],268.475,2
1-FLQKXMR,34.0,M,UGR,Москва,95519.0,1906.0,Ролевые (RPG),558.88,1
1-FLU6TOJ,42.0,M,SCH,Казань,50000.0,0.0,Приключения,812.0,1
1-FLX2HZD,33.0,M,UGR,Санкт-Петербург,134000.0,2239.0,Шутеры,699.0,1
1-FM8N5J4,33.0,M,GRD,Ростов-на-Дону,50000.0,1128.0,Хоррор,329.67,1
1-FMADSHV,37.0,M,GRD,Москва,206000.0,130.0,Стратегии,1600.0,1
1-FNUFCYC,32.0,M,SCH,Новосибирск,50000.0,0.0,Стратегии,271.93600000000004,5
1-FNUJMWP,35.0,F,UGR,Москва,290000.0,0.0,Инди,399.0,1
1-FP6L2SI,30.0,M,GRD,Москва,172669.0909090909,140.1818181818182,Стратегии,388.9818181818182,11
1-FR8GXZM,36.0,M,UGR,Москва,23547.0,0.0,Симуляторы,1160.1,1
1-FRU9VX6,30.0,M,UGR,Санкт-Петербург,48709.0,436.0,Экшн,600.0,1
1-FSWTVC4,47.0,M,GRD,Самара,86000.0,0.0,Симуляторы,348.0,1
1-FTXMTSZ,33.0,M,UGR,Санкт-Петербург,50000.0,283.0,Экшн,1675.0,1
1-FUNCL6T,34.0,M,UGR,Москва,290000.0,0.0,Экшн,3709.3,1
1-FUQ1H8J,41.0,M,GRD,Красноярск,22400.0,0.0,Стратегии,259.0,1
1-FXE3VCN,33.0,M,SCH,Москва,14000.0,0.0,Стратегии,166.2,5
1-G2F6C2S,33.0,M,['GRD' 'SCH'],['Екатеринбург' 'Москва'],14000.0,0.0,['Приключения' 'Стратегии'],415.89,2
1-J3LPZ0,42.0,M,GRD,['Москва' 'Санкт-Петербург'],26000.0,99.0,['Ролевые (RPG)' 'Экшн'],409.1,2
