good_name,category_name,good_price,count,steam_popularity_score,age,gender_cd,monthly_income_amt,education_level,city_nm
Bang-On Balls: Chronicles,Казуальные игры,671.6666666666666,3,0.0,22.333333333333332,M,140735.33333333334,['GRD' 'PGR' 'UGR'],Москва
Bannermen,Стратегии,576.8,1,0.0,23.0,M,230000.0,UGR,Казань
Banners of Ruin,Ролевые (RPG),261.9166666666667,18,2552.0,30.38888888888889,M,103063.61111111111,GRD,Москва
Banners of Ruin - Moonstone - DLC,['Ролевые (RPG)' 'Стратегии'],102.0,8,0.0,30.75,M,110597.625,GRD,Москва
Banners of Ruin - Powdermaster - DLC,Инди,91.80000000000001,13,0.0,31.384615384615383,M,91560.84615384616,GRD,Москва
Barn Finders,['Инди' 'Казуальные игры'],1249.5,2,0.0,39.0,['F' 'M'],125000.0,['ACD' 'GRD'],['Екатеринбург' 'Москва']
Barn Finders VR,VR,372.0,8,0.0,29.75,M,95000.0,['GRD' 'SCH'],Москва
Barn Finders: Amerykan Dream - DLC,Казуальные игры,216.75,2,0.0,39.0,['F' 'M'],125000.0,['ACD' 'GRD'],['Москва' 'Санкт-Петербург']
Barn Finders: Bid Wars - DLC,['Инди' 'Казуальные игры' 'Симуляторы'],320.8333333333333,3,0.0,35.0,F,104000.0,['ACD' 'GRD' 'UGR'],Москва
Barotrauma,Экшн,414.57897849462364,186,10.0,25.602150537634408,M,122187.05913978495,GRD,Москва
Barotrauma - Supporter Pack - DLC,Скидки,320.0,1,0.0,40.0,F,106400.0,SCH,Москва
Barrow Hill: Curse of the Ancient Circle,Приключения,37.8,1,0.0,36.0,M,129475.0,SCH,Нижний Новгород
Base One,Стратегии,385.0,5,0.0,34.0,M,90829.0,SCH,Москва
Batman - The Telltale Series,Приключения,241.07023809523812,42,2850.0,26.595238095238095,M,96429.97619047618,GRD,Москва
Batman: Arkham Asylum - Game of the Year Edition,Экшн,419.0,3,0.0,32.333333333333336,M,225464.33333333334,['GRD' 'PGR' 'UGR'],['Москва' 'Ростов-на-Дону' 'Уфа']
Batman: Arkham Knight,Экшн,899.0,1,0.0,17.0,M,77465.0,SCH,Москва
Batman: Arkham Knight - Premium Edition,Экшн,1499.0,1,0.0,32.0,M,117512.0,UGR,Москва
Batman: Arkham Origins,Экшн,419.0,23,0.0,29.0,M,94666.73913043478,GRD,Москва
Batman: Arkham Origins - Season Pass - DLC,Экшн,419.0,1,0.0,44.0,M,50000.0,SCH,Санкт-Петербург
Batman: The Enemy Within - The Telltale Series,Приключения,220.11951219512196,41,3135.0,26.585365853658537,M,84783.41463414633,GRD,Москва
Battle Axe,Экшн,128.75,1,0.0,22.0,M,26000.0,GRD,Краснодар
Battle Chasers: Nightwar,Ролевые (RPG),499.84399999999994,5,3219.0,26.6,M,78419.8,['GRD' 'SCH'],['Волгоград' 'Москва' 'Новосибирск' 'Самара' 'Санкт-Петербург']
Battle Ram,['Инди' 'Приключения' 'Симуляторы'],32.30222222222222,18,4051.0,28.944444444444443,M,97962.94444444444,['GRD' 'SCH' 'UGR'],Москва
Battle vs Chess,Казуальные игры,39.9,6,3958.0,36.666666666666664,M,101430.33333333333,GRD,['Москва' 'Новосибирск' 'Ростов-на-Дону' 'Самара' 'Санкт-Петербург' 'Уфа']
Battleplan: American Civil War,Стратегии,24.9,1,4803.0,20.0,M,56000.0,SCH,Санкт-Петербург
Battlestar Galactica Deadlock,Стратегии,361.15000000000003,6,2124.0,29.5,M,137000.0,GRD,Москва
Battlestar Galactica Deadlock: Anabasis - DLC,Скидки,155.4,3,0.0,34.333333333333336,M,114169.33333333333,['GRD' 'SCH' 'UGR'],Москва
Battlestar Galactica Deadlock: Armistice - DLC,Стратегии,155.4,2,0.0,28.5,M,53000.0,['GRD' 'SCH'],Санкт-Петербург
Battlestar Galactica Deadlock: Ghost Fleet Offensive - DLC,Стратегии,216.0,2,0.0,28.5,M,53000.0,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Battlestar Galactica Deadlock: Modern Ships Pack - DLC,Скидки,115.26666666666667,3,0.0,28.333333333333332,M,48000.0,SCH,['Москва' 'Самара' 'Санкт-Петербург']
Battlestar Galactica Deadlock: Reinforcement Pack - DLC,Стратегии,79.8,2,0.0,28.5,M,53000.0,SCH,Санкт-Петербург
Battlestar Galactica Deadlock: Resurrection - DLC,Стратегии,216.0,3,0.0,33.0,M,99431.0,SCH,Москва
Battlestar Galactica Deadlock: Sin and Sacrifice - DLC,Скидки,204.0,3,0.0,29.666666666666668,M,105839.0,['GRD' 'SCH' 'UGR'],Санкт-Петербург
Battlestar Galactica Deadlock: The Broken Alliance - DLC,['Скидки' 'Стратегии'],155.4,4,0.0,30.75,M,79661.25,SCH,Москва
Beacon Pines,Скидки,639.0,3,0.0,27.333333333333332,M,92200.0,SCH,Новосибирск
Beans: The Coffee Shop Simulator,Симуляторы,69.66,5,4350.0,26.6,F,52400.0,['GRD' 'SCH'],Москва
Bear With Me Bundle,['Инди' 'Приключения'],199.0,2,0.0,33.5,['F' 'M'],50000.0,['GRD' 'SCH'],['Волгоград' 'Ростов-на-Дону']
Bear With Me: The Complete Collection,Приключения,75.54545454545455,11,0.0,31.363636363636363,M,99581.90909090909,GRD,['Москва' 'Санкт-Петербург']
Bear With Me: The Lost Robots,Приключения,19.95,7,0.0,24.571428571428573,F,62290.0,['GRD' 'SCH' 'UGR'],Москва
Beast Quest,Ролевые (RPG),43.5,5,0.0,32.4,M,110732.0,GRD,Москва
Beasties - Monster Trainer Puzzle RPG,['Инди' 'Скидки'],72.0,4,0.0,31.75,M,76808.0,GRD,Москва
Beasts of Maravilla Island,Инди,209.272,5,0.0,30.8,F,42305.4,['GRD' 'SCH'],['Москва' 'Самара']
Bedtime Blues,Казуальные игры,103.6,1,0.0,19.0,M,2000.0,SCH,Пермь
Bee Simulator,Приключения,499.0,2,0.0,30.5,M,48200.0,['GRD' 'SCH'],['Москва' 'Омск']
Before I Forget,['Инди' 'Приключения'],156.0,2,0.0,27.5,['F' 'M'],73203.0,UGR,Москва
Before We Leave,Скидки,448.32666666666665,3,3249.0,27.333333333333332,M,34000.0,['GRD' 'SCH' 'UGR'],Санкт-Петербург
Before Your Eyes,Инди,163.51555555555558,18,0.0,27.72222222222222,M,80142.55555555556,UGR,Москва
Behind the Frame: The Finest Scenery,Инди,247.30333333333334,21,0.0,28.714285714285715,F,106464.33333333333,GRD,Москва
Beholder,Скидки,67.0035519125683,183,2204.0,23.40983606557377,M,118429.0218579235,GRD,Москва
Beholder - Blissful Sleep - DLC,Приключения,44.087547169811316,53,0.0,24.22641509433962,M,112647.49056603774,GRD,Москва
Beholder 2,Инди,160.14885245901638,61,2781.0,23.065573770491802,M,118498.44262295082,GRD,Москва
Beholder 3,Инди,297.75304347826085,207,3328.0,26.8743961352657,M,124541.78260869565,GRD,Москва
Belladonna,Приключения,17.5,11,0.0,24.636363636363637,M,123414.18181818182,GRD,Москва
Bellatia,Экшн,86.89,8,0.0,29.875,M,45480.125,GRD,Москва
Ben 10,Для детей,435.0,1,0.0,42.0,M,134000.0,GRD,Краснодар
Ben 10: Power Trip,Приключения,812.0,1,0.0,42.0,M,50000.0,SCH,Казань
Best Day Ever,Скидки,199.5,1,0.0,28.0,M,411377.0,UGR,Москва
Bet On Soldier,Экшн,113.97999999999999,5,0.0,28.0,M,102798.8,GRD,['Москва' 'Нижний Новгород' 'Новосибирск' 'Санкт-Петербург' 'Уфа']
Beyond Good & Evil,['Приключения' 'Экшн'],62.7,4,0.0,32.0,M,105974.0,GRD,Москва
Beyond a Steel Sky,Скидки,433.31,1,0.0,47.0,M,230000.0,GRD,Санкт-Петербург
Beyond the Wire,['Стратегии' 'Экшн'],256.5361111111111,18,0.0,28.72222222222222,M,71265.22222222222,SCH,Санкт-Петербург
Beyond: Two Souls,Приключения,458.520704845815,227,649.0,26.854625550660792,M,104246.22466960353,GRD,Москва
Bibots,['Инди' 'Экшн'],284.05,8,0.0,25.375,M,132482.5,SCH,Москва
Big Buck Hunter Arcade,Экшн,24.9,34,0.0,28.38235294117647,M,120382.85294117648,GRD,Москва
Big Crown®: Showdown,Экшн,167.8,3,0.0,40.666666666666664,M,103994.66666666667,GRD,Екатеринбург
Binarystar Infinity,Инди,133.0,1,0.0,20.0,M,18800.0,UGR,Санкт-Петербург
Bionic Commando Rearmed,Экшн,298.0675,4,0.0,33.75,M,188441.25,GRD,Санкт-Петербург
Biozone,Приключения,19.9,16,0.0,30.25,M,137656.6875,GRD,['Москва' 'Санкт-Петербург']
Biped & Spirit of the Island Bundle,Приключения,1059.0,1,0.0,38.0,F,7270.0,GRD,Москва
Bite the Bullet,['Ролевые (RPG)' 'Шутеры'],72.0,5,0.0,30.4,M,123488.0,['GRD' 'UGR'],Нижний Новгород
Black & White Bushido,Скидки,65.025,4,0.0,35.25,M,89229.0,GRD,Санкт-Петербург
Black Book,['Инди' 'Стратегии'],990.0,9,2626.0,25.444444444444443,M,159383.22222222222,UGR,Санкт-Петербург
Black Clover: Quartet Knights,['Ролевые (RPG)' 'Файтинги' 'Экшн'],325.4428571428571,7,0.0,26.571428571428573,M,98121.71428571429,GRD,['Москва' 'Санкт-Петербург']
Black Clover: Quartet Knights - Deluxe Edition,Файтинги,239.85,6,0.0,22.166666666666668,M,120963.66666666667,GRD,Санкт-Петербург
Black Clover: Quartet Knights - Season Pass - DLC,Ролевые (RPG),119.7,1,0.0,28.0,M,38000.0,UGR,Новосибирск
Black Future '88,['Ролевые (RPG)' 'Скидки'],252.66666666666666,6,0.0,31.666666666666668,M,69454.83333333333,GRD,Москва
Black Mirror I,Приключения,81.672,10,0.0,29.6,M,72447.2,GRD,Санкт-Петербург
Black Mirror II,Скидки,138.44400000000002,5,0.0,31.0,M,162705.4,['SCH' 'UGR'],Москва
Black Mirror III,Приключения,117.777,10,0.0,31.3,M,101075.6,GRD,Москва
Black Mirror Rremastered,Приключения,308.65666666666664,9,0.0,29.666666666666668,M,108116.44444444444,GRD,Москва
Black Moon Chronicles,Стратегии,10.9,1,0.0,40.0,M,169700.0,SCH,Ростов-на-Дону
Black Skylands,['Новинки' 'Экшн'],390.3076923076923,26,0.0,29.653846153846153,M,118104.96153846153,GRD,Москва
BlackSmith HIT,Казуальные игры,4.014142857142858,140,0.0,23.57857142857143,M,90965.79285714286,GRD,Москва
Blackbay Asylum,['Приключения' 'Хоррор'],41.9,5,4805.0,24.8,M,64625.4,SCH,Екатеринбург
Blackguards,['Ролевые (RPG)' 'Стратегии'],37.44428571428571,21,3826.0,29.428571428571427,M,113351.0,['GRD' 'UGR'],Москва
Blackguards 2,Скидки,45.843225806451606,31,0.0,28.451612903225808,M,106302.54838709677,GRD,Москва
Blacksad: Under the Skin,Скидки,1199.0,1,0.0,25.0,M,158000.0,GRD,Воронеж
Blackwind,Экшн,437.5,2,0.0,39.0,M,248000.0,GRD,Москва
Blasphemous,Скидки,439.45,3,468.0,33.0,M,104382.66666666667,GRD,['Москва' 'Самара' 'Санкт-Петербург']
Blasphemous - 'Alloy of Sin' Character Skin - DLC,Экшн,51.24,1,0.0,28.0,M,86000.0,GRD,Москва
BlazBlue Centralfiction,Экшн,262.125,6,1205.0,25.0,M,63817.166666666664,['GRD' 'SCH'],Москва
BlazBlue Centralfiction - Additional Playable Character JUBEI - DLC,Файтинги,59.39999999999999,7,0.0,25.428571428571427,M,61435.0,SCH,['Новосибирск' 'Уфа']
BlazBlue: Calamity Trigger,Anime,57.50714285714286,21,0.0,28.428571428571427,M,79708.71428571429,SCH,Москва
BlazBlue: Chronophantasma Extend,Аркады,74.85,8,3785.0,24.25,M,140993.25,['GRD' 'UGR'],Санкт-Петербург
BlazBlue: Continuum Shift Extend,Файтинги,62.85,2,0.0,28.5,['F' 'M'],104000.0,['SCH' 'UGR'],Санкт-Петербург
Blind Fate: Edo no Yami,Скидки,326.25,7,0.0,29.285714285714285,M,137953.42857142858,SCH,Москва
Blitzkrieg 2 Anthology,Стратегии,115.9929411764706,17,0.0,34.11764705882353,M,114484.88235294117,GRD,Москва
Blitzkrieg 3,Стратегии,320.9575,8,3302.0,31.0,M,94939.625,GRD,Москва
Blitzkrieg 3 - Deluxe Edition,Стратегии,490.18,1,0.0,36.0,M,110000.0,GRD,Санкт-Петербург
Blitzkrieg 3 - Digital Deluxe Edition Upgrade - DLC,['Онлайн (MMO)' 'Стратегии'],178.57,2,0.0,34.5,M,35000.0,SCH,['Новосибирск' 'Санкт-Петербург']
Blitzkrieg 3 Playkey,Стратегии,311.61,1,0.0,22.0,M,32000.0,SCH,Москва
Blitzkrieg Anthology,Стратегии,115.18,9,0.0,32.111111111111114,M,100855.88888888889,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Block'Em!,Казуальные игры,124.5,20,0.0,37.3,M,73009.55,SCH,Москва
Blon,['Инди' 'Скидки'],143.65,2,0.0,28.0,M,28565.5,['SCH' 'UGR'],['Москва' 'Челябинск']
Blood Bowl 2,Стратегии,799.0,2,1097.0,30.5,M,120076.5,GRD,Москва
Blood Bowl 2 - Legendary Edition,Спорт,1018.98,6,0.0,30.666666666666668,M,178841.5,GRD,Санкт-Петербург
Blood Knights,Скидки,96.48750000000001,8,0.0,30.5,M,106004.0,GRD,Санкт-Петербург
Blood Rage: Digital Edition,Стратегии,559.3,8,0.0,30.75,M,252669.0,GRD,Москва
Blooming Business: Casino,Стратегии,736.33,1,0.0,45.0,F,74000.0,UGR,Санкт-Петербург
Blue Estate,Шутеры,72.25,8,0.0,27.75,M,64262.25,['GRD' 'SCH'],Москва
Blue Fire,['Инди' 'Экшн'],186.18,5,0.0,31.4,M,63079.0,['GRD' 'SCH'],['Красноярск' 'Москва' 'Нижний Новгород' 'Новосибирск' 'Челябинск']
Boiling Bolt,Инди,73.8,4,0.0,27.0,M,55859.5,GRD,Екатеринбург
Bomber Crew,Инди,85.45555555555556,9,2301.0,22.0,M,114518.44444444444,GRD,['Москва' 'Санкт-Петербург']
Bombslinger,Скидки,139.5,3,0.0,40.666666666666664,M,177222.66666666666,SCH,Москва
Boo! Greedy Kid,['Инди' 'Скидки'],42.25,2,0.0,37.5,M,68000.0,GRD,['Москва' 'Новосибирск']
Borderlands 3 - Season Pass 2 (Steam) - DLC,Экшн,1399.0,1,0.0,30.0,M,50000.0,GRD,Москва
Borderwatch: Dark Armada,['Новинки' 'Скидки' 'Экшн'],387.5,6,0.0,30.833333333333332,M,104000.0,['GRD' 'SCH'],Санкт-Петербург
Bots Are Stupid,['Инди' 'Казуальные игры'],400.575,4,0.0,29.25,M,250073.75,GRD,Москва
Bouncer Story,Симуляторы,78.85000000000001,3,0.0,41.0,M,35600.0,['GRD' 'SCH' 'UGR'],['Новосибирск' 'Самара' 'Санкт-Петербург']
Brain Marmelade,Инди,68.75,4,0.0,26.5,M,175308.5,SCH,['Москва' 'Новосибирск']
Brawlout,Файтинги,146.65,1,0.0,35.0,M,68000.0,GRD,Краснодар
Breathedge,Приключения,495.0,18,2551.0,30.5,M,109341.5,SCH,Москва
Brewmaster: Beer Brewing Simulator,Симуляторы,394.1574193548387,31,0.0,24.580645161290324,M,104979.58064516129,SCH,Москва
Bridge Constructor: The Walking Dead,Симуляторы,94.276,5,0.0,23.4,M,57200.0,GRD,Москва
Bridge Project,Симуляторы,121.23,3,0.0,30.0,M,132000.0,GRD,Москва
Britannia,Симуляторы,499.0,1,0.0,43.0,M,278483.0,GRD,Нижний Новгород
Broken Age,Казуальные игры,261.875,4,3162.0,27.5,['F' 'M'],133095.0,GRD,Москва
Broken Pieces,Приключения,492.8,5,0.0,26.8,M,79725.0,GRD,['Москва' 'Санкт-Петербург']
Broken Sword 2: The Smoking Mirror - Remastered,Скидки,64.5,3,0.0,30.0,M,194488.0,GRD,Москва
Broken Sword 3: The Sleeping Dragon,Приключения,64.5,1,0.0,31.0,M,110000.0,GRD,Москва
Broken Sword 4: The Angel of Death,Приключения,124.5,2,0.0,26.5,M,75800.0,GRD,Москва
Broken Sword 5: The Serpent's Curse,['Приключения' 'Скидки'],179.6,2,0.0,26.5,M,75800.0,GRD,Москва
Broken Sword: Director's Cut,['Приключения' 'Скидки'],49.995,4,0.0,32.5,M,226063.5,['GRD' 'UGR'],Санкт-Петербург
Brothers in Arms: Earned in Blood,Экшн,83.6,1,0.0,35.0,M,86000.0,GRD,Москва
Brothers in Arms: Hells Highway,Шутеры,167.6,1,0.0,35.0,M,86000.0,GRD,Москва
Brothers in Arms: Road to hill 30,Экшн,83.6,1,0.0,35.0,M,86000.0,GRD,Москва
Bug Fables: The Everlasting Sapling,Экшн,499.2,1,0.0,24.0,M,59600.0,GRD,Москва
Buissons,Инди,111.6,1,0.0,30.0,M,134000.0,GRD,Красноярск
Bunker Constructor,Казуальные игры,12.9,1,0.0,14.0,M,186491.0,GRD,Москва
Burly Men at Sea,Инди,64.75,2,0.0,27.5,['F' 'M'],132531.5,['GRD' 'UGR'],['Москва' 'Санкт-Петербург']
Bus Driver Simulator,Инди,116.7950884086444,509,0.0,27.38310412573674,M,101483.00785854617,SCH,Москва
Bus Driver Simulator - European Minibus - DLC,['Гонки' 'Симуляторы'],21.008196721311474,61,0.0,26.360655737704917,M,88269.11475409837,SCH,Санкт-Петербург
Bus Driver Simulator - Hungarian Legend - DLC,Симуляторы,23.594444444444445,36,0.0,29.63888888888889,M,116764.94444444444,['GRD' 'SCH' 'UGR'],Москва
Bus Driver Simulator - Modern City Bus - DLC,Симуляторы,18.34102564102564,39,0.0,26.666666666666668,M,112601.97435897436,SCH,Москва
Bus Driver Simulator - Murom Suburbs - DLC,Симуляторы,100.24821428571428,56,0.0,28.946428571428573,M,110341.80357142857,GRD,Москва
Bus Driver Simulator - Old Legend - DLC,Инди,16.71951219512195,41,0.0,29.536585365853657,M,114283.34146341463,GRD,Москва
Bus Driver Simulator - Russian Soul - DLC,Инди,88.17049180327868,61,0.0,28.147540983606557,M,120867.14754098361,GRD,Москва
Bus Driver Simulator - Soviet Legend - DLC,Гонки,24.29565217391304,46,0.0,28.891304347826086,M,128434.95652173914,SCH,Москва
Bus Driver Simulator - Tourist - DLC,Гонки,21.913725490196082,51,0.0,29.627450980392158,M,101212.41176470589,GRD,Москва
Bus World,Симуляторы,446.9655405405405,74,0.0,29.18918918918919,M,107622.3918918919,GRD,Москва
CHAOS CODE -NEW SIGN OF CATASTROPHE-,Anime,83.8,2,0.0,28.0,M,41000.0,['GRD' 'SCH'],['Екатеринбург' 'Москва']
CODE SHIFTER,Файтинги,87.0,2,0.0,29.5,M,88162.0,GRD,Москва
CODE VEIN,['Anime' 'Ролевые (RPG)'],323.36455696202535,158,929.0,24.968354430379748,M,94838.28481012658,GRD,Москва
CODE VEIN - Deluxe Edition,Anime,501.8914705882353,102,0.0,27.03921568627451,M,107030.58823529411,SCH,Москва
CODE VEIN - Season Pass - DLC,Anime,612.0625,8,0.0,30.5,M,76865.0,GRD,['Москва' 'Новосибирск']
